"date","year","month","day","5410002"
1993-10-01,1993,10,1,1.972
1993-11-01,1993,11,1,0.573
1993-12-01,1993,12,1,0.134
1994-01-01,1994,1,1,0.009
1994-02-01,1994,2,1,1.003
1994-03-01,1994,3,1,0.3
1994-04-01,1994,4,1,10.364
1994-05-01,1994,5,1,33.305
1994-06-01,1994,6,1,26.829
1994-07-01,1994,7,1,88.192
1994-08-01,1994,8,1,8.462
1994-09-01,1994,9,1,12.022
1994-10-01,1994,10,1,9.005
1994-11-01,1994,11,1,0.15
1994-12-01,1994,12,1,0.104
1995-01-01,1995,1,1,8.888
1995-02-01,1995,2,1,0.372
1995-03-01,1995,3,1,0
1995-04-01,1995,4,1,13.935
1995-05-01,1995,5,1,11.407
1995-06-01,1995,6,1,49.578
1995-07-01,1995,7,1,53.013
1995-08-01,1995,8,1,41.558
1995-09-01,1995,9,1,28.765
1995-10-01,1995,10,1,2.304
1995-11-01,1995,11,1,0.348
1995-12-01,1995,12,1,6.055
1996-01-01,1996,1,1,1.1
1996-02-01,1996,2,1,0
1996-03-01,1996,3,1,0.001
1996-04-01,1996,4,1,37.154
1996-05-01,1996,5,1,9.258
1996-06-01,1996,6,1,35.6
1996-07-01,1996,7,1,27.406
1996-08-01,1996,8,1,28.858
1996-09-01,1996,9,1,2.957
1996-10-01,1996,10,1,3.002
1996-11-01,1996,11,1,0.037
1996-12-01,1996,12,1,2.336
1997-01-01,1997,1,1,0.004
1997-02-01,1997,2,1,0.101
1997-03-01,1997,3,1,14.004
1997-04-01,1997,4,1,0.444
1997-05-01,1997,5,1,102.749
1997-06-01,1997,6,1,383.176
1997-07-01,1997,7,1,39.861
1997-08-01,1997,8,1,117.314
1997-09-01,1997,9,1,51.14
1997-10-01,1997,10,1,58.569
1997-11-01,1997,11,1,4.669
1997-12-01,1997,12,1,8.603
1998-01-01,1998,1,1,0
1998-02-01,1998,2,1,2.181
1998-03-01,1998,3,1,3.85
1998-04-01,1998,4,1,28.361
1998-05-01,1998,5,1,13.635
1998-06-01,1998,6,1,19.013
1998-07-01,1998,7,1,0.19
1998-08-01,1998,8,1,0.359
1998-09-01,1998,9,1,13.653
1998-10-01,1998,10,1,0
1998-11-01,1998,11,1,0
1998-12-01,1998,12,1,0.565
1999-01-01,1999,1,1,1.112
