"date","year","month","day","5410002"
1979-03-21,1979,3,21,14.165014
1979-03-22,1979,3,22,11.909647
1979-03-23,1979,3,23,14.495039
1979-03-24,1979,3,24,14.617749
1979-03-25,1979,3,25,12.428459
1979-03-26,1979,3,26,10.954625
1979-03-27,1979,3,27,10.8688
1979-03-28,1979,3,28,12.915636
1979-03-29,1979,3,29,13.819948
1979-03-30,1979,3,30,13.358076
1979-03-31,1979,3,31,16.247721
1979-04-01,1979,4,1,12.76534
1979-04-02,1979,4,2,9.5282296
1979-04-03,1979,4,3,4.5259542
1979-04-04,1979,4,4,1.2155501
1979-04-05,1979,4,5,7.9206066
1979-04-06,1979,4,6,12.122347
1979-04-07,1979,4,7,12.548173
1979-04-08,1979,4,8,10.37659
1979-04-09,1979,4,9,11.702111
1979-04-10,1979,4,10,13.61323
1979-04-11,1979,4,11,12.694009
1979-04-12,1979,4,12,9.7618576
1979-04-13,1979,4,13,9.9432483
1979-04-14,1979,4,14,11.251418
1979-04-15,1979,4,15,14.36471
1979-04-16,1979,4,16,12.895761
1979-04-17,1979,4,17,13.241009
1979-04-18,1979,4,18,11.723799
1979-04-19,1979,4,19,12.661887
1979-04-20,1979,4,20,12.942151
1979-04-21,1979,4,21,11.940125
1979-04-22,1979,4,22,12.570054
1979-04-23,1979,4,23,12.599314
1979-04-24,1979,4,24,11.205487
1979-04-25,1979,4,25,10.841137
1979-04-26,1979,4,26,11.84471
1979-04-27,1979,4,27,8.4186523
1979-04-28,1979,4,28,2.8282435
1979-04-29,1979,4,29,5.1285244
1979-04-30,1979,4,30,7.4494699
1979-05-01,1979,5,1,8.1895821
1979-05-02,1979,5,2,3.84542
1979-05-03,1979,5,3,3.172479
1979-05-04,1979,5,4,7.415425
1979-05-05,1979,5,5,5.6732984
1979-05-06,1979,5,6,6.0674332
1979-05-07,1979,5,7,6.6708343
1979-05-08,1979,5,8,5.2586178
1979-05-09,1979,5,9,7.5699095
1979-05-10,1979,5,10,5.6561473
1979-05-11,1979,5,11,6.7447007
1979-05-12,1979,5,12,7.4199324
1979-05-13,1979,5,13,5.3554049
1979-05-14,1979,5,14,9.0211583
1979-05-15,1979,5,15,6.7021503
1979-05-16,1979,5,16,6.023402
1979-05-17,1979,5,17,3.3994845
1979-05-18,1979,5,18,4.8178308
1979-05-19,1979,5,19,9.0298248
1979-05-20,1979,5,20,9.4838442
1979-05-21,1979,5,21,6.4597761
1979-05-22,1979,5,22,8.1506238
1979-05-23,1979,5,23,9.0651139
1979-05-24,1979,5,24,9.9488908
1979-05-25,1979,5,25,5.5618762
1979-05-26,1979,5,26,8.3239448
1979-05-27,1979,5,27,7.5387708
1979-05-28,1979,5,28,3.4707986
1979-05-29,1979,5,29,3.7216391
1979-05-30,1979,5,30,8.1716617
1979-05-31,1979,5,31,10.613462
1979-06-01,1979,6,1,9.6697836
1979-06-02,1979,6,2,6.4919972
1979-06-03,1979,6,3,2.4424392
1979-06-04,1979,6,4,2.6362173
1979-06-05,1979,6,5,2.3752287
1979-06-06,1979,6,6,1.8166127
1979-06-07,1979,6,7,3.2633629
1979-06-08,1979,6,8,6.5258552
1979-06-09,1979,6,9,5.0777826
1979-06-10,1979,6,10,2.2523863
1979-06-11,1979,6,11,2.6731622
1979-06-12,1979,6,12,4.4765873
1979-06-13,1979,6,13,6.4241537
1979-06-14,1979,6,14,6.1604443
